Brand,Date,Source,Screenname,Display Name,Sentiment,Content,Created Date/Time,Closed Date/Time,Link,Gender,City,State,Country,Retweet Count,Favorite Count,Followers Count,Location,Comments,Likes,Shares,Verified Account,Post Type,Agent Ticket ID,Email Ticket ID,Email Ticket Assigned To,Email Ticket Status,Sub-Source,Ratings,Note1,Note2,Note3,Forums Response Comment,Forums Response By,Forums Response Time,Business Location,App Version,Device Name,Os Version,Others,Category,SubCategory,PostType,Rating,General
Spice Money,2024-02-08,Twitter.com,amandwi39776875,🇮🇳🇮🇳🇮🇳❣️अमन द्विवेदी (अगस्त क्रांति सदस्य,Negative,@SpiceMoneyIndia सिर्फ झूठ बोलते है आप के ग्राहक सेवा अधिकारी मेरी id me 2fa का aerrr है distubutur ने cpv के नाम पर 250 लिया है और प्रॉब्लम भी हल नहीं लुटेरा नंबर 1 बनी है स्पाइस मनी @RBI @MoRD_GoI,2024-02-08 07:00:01,,https://twitter.com/amandwi39776875/status/1755403577751933255,,,,,0,0,113,ग्राम पंचायत अल्हौवा,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,Twitter.com,amandwi39776875,🇮🇳🇮🇳🇮🇳❣️अमन द्विवेदी (अगस्त क्रांति सदस्य,Neutral,@SpiceMoneyIndia लुट लिया गया हमे स्पाइस मनी के द्वारा,2024-02-08 06:56:47,,https://twitter.com/amandwi39776875/status/1755402764166013037,,,,,0,0,113,ग्राम पंचायत अल्हौवा,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,youtube.com,@DeepakShriwas-re8iu,@DeepakShriwas-re8iu,Positive,Mera bhi ATM KAAM Nahi kar raha ha plzz help me,2024-02-08 06:56:46,,https://www.youtube.com/watch?v=DJMPsDYdRYk&lc=UgyUAxeHi9aaf-jh4dJ4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,Twitter.com,amandwi39776875,🇮🇳🇮🇳🇮🇳❣️अमन द्विवेदी (अगस्त क्रांति सदस्य,Neutral,@SpiceMoneyIndia लुट की दुकान स्पाइस मनी,2024-02-08 06:55:52,,https://twitter.com/amandwi39776875/status/1755402535450669178,,,,,0,0,113,ग्राम पंचायत अल्हौवा,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,Twitter.com,amandwi39776875,🇮🇳🇮🇳🇮🇳❣️अमन द्विवेदी (अगस्त क्रांति सदस्य,Neutral,@SpiceMoneyIndia दुकानदारों को लूट रही कंपनी और distubutr 250 रु cpv चार्ज लेकर,2024-02-08 06:55:21,,https://twitter.com/amandwi39776875/status/1755402403850125725,,,,,0,0,113,ग्राम पंचायत अल्हौवा,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,Twitter.com,amandwi39776875,🇮🇳🇮🇳🇮🇳❣️अमन द्विवेदी (अगस्त क्रांति सदस्य,Neutral,@SpiceMoneyIndia  आप लोग रिटेलर को लूट रहे हो cpv चार्ज के नाम पर मेरा पैसा भी 250 रु कट गया और सर्वेश भी नही चालु हुई sdl145681 @rblbank @RBI @NPCI_NPCI https://t.co/IbZhP2D3F9,2024-02-08 06:54:33,,https://twitter.com/amandwi39776875/status/1755402204356489638,,,,,0,0,113,ग्राम पंचायत अल्हौवा,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,youtube.com,@abdulmalikkxj,@abdulmalikkxj,Neutral,NSDL payments Bank  I am not getting this option please share me this option,2024-02-08 06:53:53,,https://www.youtube.com/watch?v=5DADCSRiE3A&lc=Ugx69nccWk-Bthr478t4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,youtube.com,@GondwanaMpOnlineStudio,@GondwanaMpOnlineStudio,Neutral,Kis number par send karna h,2024-02-08 06:48:52,,https://www.youtube.com/watch?v=DMlpygM0MQM&lc=UgzWYMvDVbM_ln3UmD54AaABAg.A-TASm9mIz6A-Xq_iCG8cg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,youtube.com,@harishsahu3689,@harishsahu3689,Neutral,24 support to kbi milta nhi bekar service hai company apni kamai ki soch rhi 2024 me bahot sari services thik se kam nhi kr rhi pr company us pr dhayn nhi de rhi  ab to 2024 me Company ki puri GTV DOWN  HO JAAYEGI LG RHA,2024-02-08 05:16:14,,https://www.youtube.com/watch?v=-l0zuXgllLA&lc=UgwoBOE0Lp-caILMwEh4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,Facebook.com,FB User,FB User,Neutral,Rohit Yadav pahle distributor banayega bhir achha achha Ritelar ko apna khash distributor me maip kar dega aur bijendra bhi kuchh nahi kare ga aur jayada boliye ga to distributor ban kar dega yahi sab karta hai ye sab ke sab chhor hai,2024-02-08 02:44:55,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=1385677978977269&reply_comment_id=343017612047432,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-08,Facebook.com,FB User,FB User,Neutral,Rajesh Kumar Rajesh Kumar  kya hua hai so Bhai,2024-02-08 00:17:03,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=1385677978977269&reply_comment_id=1561453674691204,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Mera 1000 rupis ka...luta,2024-02-07 22:57:48,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=7323433694344670,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Mera DMT service bandh kar rakha hai inhone.koi response nahi hai.,2024-02-07 22:01:46,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=704404241807012,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,"Sir 1, Kami hai Jo pura nahi ho raha hai aap logo se o hai BOB ka Aeps",2024-02-07 21:45:59,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=226014897248909,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,ArvindK94137404,Arvind Kumar,Negative,"@SpiceMoneyIndia Sir Aapki team abhi tak kuch nahi Kiya koi bhi call nahin aaye aur payment bhi nahi aaya
Spice money team fraud kar raha hai",2024-02-07 21:39:09,,https://twitter.com/ArvindK94137404/status/1755262429628428603,Male,,,,0,0,1,"Uttar pradesh, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,SPICE MONEY abhi tak koi call nhi aaya,2024-02-07 21:30:36,,https://www.facebook.com/634639855377280/posts/786109966896934?comment_id=1144328249892082&reply_comment_id=1055077239221069,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,TechEducavo,TechEducavo,Negative,@SpiceMoneyIndia Itna bekar service koi AEPS provider company ka nhi hai. Koi customer care support nhi milta hai. 10 din se 2FA karne par show karta hai inactive terminal jabki 1.5 years se jayada I'd chalu raha hai aur transaction bhi hote raha. Complaint karne par koi help nhi https://t.co/S4E9iYCjS2,2024-02-07 21:05:05,,https://twitter.com/TechEducavo/status/1755253859038187990,,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Right 👍,2024-02-07 20:57:34,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=3620280098218034,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,"SPICE MONEY सर कस्टमर फ्रॉड नही हो रहा आजकल csp संचालक फ्रॉड के शिकार ज्यादा हो रहे कस्टमर अपनी विश्स्वनिय दुकान पर जाकर कैश निकलता है कोई उसे दिक्कत होगी वो उसके खिलाफ रिपोर्ट दर्ज करा देता है 
जो अधिकारियो के साथ फ्रॉड हो रहा उसकी तो रिपोर्ट तक नही लिखी जाती",2024-02-07 20:49:09,,https://www.facebook.com/634639855377280/posts/786109966896934?comment_id=380556534607149&reply_comment_id=7344189925647043,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Positive,"अब aeps का काम बहुत कम होता जा रहा है 
महीने में सिर्फ एक बार फिंगर लग रही 
आधार पे से भी 2500 की लिमिट कर दी गयी 
इन सबसे अच्छा npci को बन्द ही कर देना चाहिए aeps सर्विस 
इतनी सिक्यूरिटी के बाबजूद भी महिने में कस्टमर का केवल एक बार फिंगर लगना कुछ समझ नही आया",2024-02-07 20:46:06,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=3320090358281291,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Faltu,2024-02-07 20:40:27,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=1078551979937594,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,youtube.com,@karigalmariya,@karigalmariya,Neutral,Mam my mobile no chenge karne ke liye mail bheje the our verification bhi ho gaya hai kab tak mobile number change ho jayega.,2024-02-07 20:38:31,,https://www.youtube.com/watch?v=ySy-ogKu0Pk&lc=UgwnV35bB-gRgpZUSjh4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Mere isme 6000 fasa hua koi response nahi leta hai,2024-02-07 20:16:39,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=300705432629814,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Spice money aadhikari ke liye T shirt aur cap kaha se milega  hame t shirt aur cap chahiye taki ek aalag pahchan Bane  spice money ko ek spice money aadhikari bazar Lana chahiye jispe sabhi saman cap t shirt  aadi uplabdh ho aur aadhikari purchase kar sake,2024-02-07 20:13:59,,https://www.facebook.com/634639855377280/posts/784211473753450?comment_id=360510350078642,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Positive,Faltu company iske staff  retailer ka help nhi krta ha,2024-02-07 20:12:01,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=1157126935422950,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Bijendra to aur chhor hai,2024-02-07 20:11:29,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=1385677978977269,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Bilkul sahi baat,2024-02-07 19:53:39,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=2625830240901297,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Ayushman ki id Deni chahiye spice money ko spice money ki id do saal se chla rhe hai,2024-02-07 19:31:50,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=926206729032271,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Positive,Very nice,2024-02-07 19:16:31,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=907650984240848,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Positive,"Congratulations 🎉 🎉 🎉 🎉 all team working best,, thankyou so much for everything you have done, spice money adhikari",2024-02-07 19:13:02,,https://www.facebook.com/634639855377280/posts/786878883486709?comment_id=697631585571109,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"""स्पाइस मनी देश की नंबर वन फिनटेक कंपनी""  
नॉएडा में हुई गारंटी यात्रा मीट के दौरान हमारे डिस्ट्रीब्यूटर्स एवं अधिकारियों ने अपने अनुभव के आधार पर इस तरह के वाक्य कहकर हमें प्रोत्साहित किया है!
#SpiceMoney #GuaranteeYatraDelhiNCR #RuralFintech #PartnersMeet https://t.co/ZkYKqYl0ZJ",2024-02-07 19:09:08,,https://twitter.com/SpiceMoneyIndia/status/1755224680271667657,Male,,,,0,0,6021,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"""स्पाइस मनी देश की नंबर वन फिनटेक कंपनी"" 
नॉएडा में हुई गारंटी यात्रा मीट के दौरान हमारे डिस्ट्रीब्यूटर्स एवं अधिकारियों ने अपने अनुभव के आधार पर इस तरह के वाक्य कहकर हमें प्रोत्साहित किया है!

#SpiceMoney #GuaranteeYatraDelhiNCR
#RuralFintech #PartnersMeet",2024-02-07 19:06:37,,https://www.facebook.com/634639855377280/posts/786878883486709,,,,,0,0,0,,43,294,43,,Post,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,youtube.com,@mursaleemali451,@mursaleemali451,Neutral,Mera pan card mere adress pe nhi aa paya me ab kya kru aap koi option btaye,2024-02-07 18:13:11,,https://www.youtube.com/watch?v=5DADCSRiE3A&lc=UgyV_wWHwSktH2dUp0h4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,"9450004547
 laljisoni1511983@gmail.com",2024-02-07 17:52:07,,https://www.facebook.com/634639855377280/posts/784211473753450?comment_id=949125813214252&reply_comment_id=259449510520029,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@Shobhitvar97831 @narendramodi @PMOIndia @myogioffice @myogiadityanath @AmitShah @jagograhakjago @PiyushGoyalOffc @AmitShahOffice @PiyushGoyal @FinMinIndia प्रिय महोदय, नमस्कार! हमारे ग्राहक सेवा अधिकारी जल्द ही आपसे संपर्क करेंगे। सादर, टीम स्पाइस मनी",2024-02-07 17:41:25,,https://twitter.com/SpiceMoneyIndia/status/1755202602973733058,Male,,,,0,0,6021,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"प्रिय महोदय, नमस्कार! आपसे अनुरोध है कि कृपया अपना मोबाइल नंबर और ईमेल आईडी हमें inbox me साझा करें, हमारी ग्राहक सेवा टीम आपसे जल्द ही संपर्क करेगी। सादर, टीम स्पाइस मनी",2024-02-07 17:40:54,,https://www.facebook.com/634639855377280/posts/784211473753450?comment_id=949125813214252&reply_comment_id=761508768865784,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,साल भर हो गया है सर डिवाइस रिफंड किए हुए अभी तक वापसी नहीं मिला मुझको,2024-02-07 17:16:47,,https://www.facebook.com/634639855377280/posts/784211473753450?comment_id=949125813214252,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,अभी तक मेरी डिवाइस एटीएम मशीन वापसी नहीं मिली,2024-02-07 17:15:15,,https://www.facebook.com/634639855377280/posts/784211473753450?comment_id=1148669933230968,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"प्रिय महोदय, नमस्कार! आपको बताना चाहेंगे कि NPCI की तरफ से जो नियम बनाया जाता है, वो आपकी सुरक्षा को ध्यान में रख कर बनाया जाता है ताकि आप किसी भी  fraud का शिकार न हों।सादर, टीम स्पाइस मनी",2024-02-07 17:12:05,,https://www.facebook.com/634639855377280/posts/786109966896934?comment_id=380556534607149&reply_comment_id=2322257934651523,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar!Aapko batana chahenge ki Face scan withdrawal ki suvidha abhi Spice Money me available nahi hai . Aapke sujhaav ke liye dhanyavaad, humne ise note kar liya hai.Regards, Team Spice Money",2024-02-07 17:00:33,,https://www.facebook.com/634639855377280/posts/786109966896934?comment_id=1059517051968100&reply_comment_id=7965843223432117,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume inbox me share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-02-07 16:58:51,,https://www.facebook.com/634639855377280/posts/785526160288648?comment_id=410358014848814&reply_comment_id=377719768214774,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@PalManimohan Dear Sir, Greetings! Please share your email id and mobile number in inbox .we'll reach out to you to resolve all your concerns.Regards, Team Spice Money",2024-02-07 16:57:56,,https://twitter.com/SpiceMoneyIndia/status/1755191659174769046,Male,,,,0,0,6021,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"प्रिय महोदय, नमस्कार! हमारे ग्राहक सेवा अधिकारी जल्द ही आपसे संपर्क करेंगे। सादर, टीम स्पाइस मनी",2024-02-07 16:55:35,,https://www.facebook.com/634639855377280/posts/784211473753450?comment_id=350368534481984&reply_comment_id=320762950964737,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! We thank you for the appreciation.Regards, Team Spice Money",2024-02-07 16:54:58,,https://www.facebook.com/634639855377280/posts/785526160288648?comment_id=3683812568496882&reply_comment_id=939471784234828,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! Hamare grahak sewa adhikari aapse jald hi sampark karenge. Regards, Team Spice Money",2024-02-07 16:12:10,,https://www.facebook.com/634639855377280/posts/786109966896934?comment_id=1144328249892082&reply_comment_id=2678358802337651,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@deepakhulde Dear Sir, Greetings! Spice Money ki taraf se aapke paas verification ke liye ya fir id password share karne ke liye koi bhi call nahi jati hai ,aapse requst hai ki kripya aisi kisi bhi link  par click na kare aur na hi apni details share kare ,otherwise aap fraud ke (1/2)",2024-02-07 16:05:52,,https://twitter.com/SpiceMoneyIndia/status/1755178557364416916,Male,,,,0,0,6021,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@deepakhulde shikaar ho sakte, Regards, Team Spice Money (2/2)",2024-02-07 16:05:52,,https://twitter.com/SpiceMoneyIndia/status/1755178557905469853,Male,,,,0,0,6021,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@kumar_ashi86730 प्रिय महोदय, नमस्कार! हमारे ग्राहक सेवा अधिकारी जल्द ही आपसे संपर्क करेंगे। सादर, टीम स्पाइस मनी",2024-02-07 15:56:23,,https://twitter.com/SpiceMoneyIndia/status/1755176171434647932,Male,,,,0,0,6020,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@shoeblala1010 Dear Sir, Greetings! Our customer care officer will get in touch with you shortly. Regards, Team Spice Money",2024-02-07 15:51:32,,https://twitter.com/SpiceMoneyIndia/status/1755174951374492108,Male,,,,0,0,6020,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@BadlapurGst Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number &amp; email id hume share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-02-07 15:32:54,,https://twitter.com/SpiceMoneyIndia/status/1755170261949628875,Male,,,,0,0,6020,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-02-07 15:19:05,,https://www.youtube.com/watch?v=--SsTSqIa-4&lc=UgyPsmrV2pve1j4Cuwh4AaABAg.A-W-yHnDLkSA-WBApG4WLK,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,deepakhulde,deepak hulde,Neutral,@Tanveer50190409 @SpiceMoneyIndia Sahi kaha hai pura spice money hee farji hai,2024-02-07 14:29:04,,https://twitter.com/deepakhulde/status/1755154199342637131,Male,,,,0,0,1,Mp,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,youtube.com,@PUSHPA2003,@PUSHPA2003,Neutral,Social  media  pe spice money  ko hakikat  samne aa raha hai,2024-02-07 13:45:15,,https://www.youtube.com/watch?v=k4Jk2Nl60tE&lc=UgzNi30JGAlMHUukwHp4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,youtube.com,@PUSHPA2003,@PUSHPA2003,Neutral,Bilkul  right hai 100% froud  platform  hai spice  money,2024-02-07 13:44:30,,https://www.youtube.com/watch?v=k4Jk2Nl60tE&lc=Ugzew4jlcfQ9biLsUSB4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,youtube.com,@PUSHPA2003,@PUSHPA2003,Negative,Chor hai spice  money  platform  koi help nahi milta hai re kyc me location  issue aa raha hai but koi help nahi kar raha hai nahi call center  or nahi agent 😢😢😢😢,2024-02-07 13:41:07,,https://www.youtube.com/watch?v=--SsTSqIa-4&lc=UgyPsmrV2pve1j4Cuwh4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,kumar_ashi86730,Ashish Kumar shukla,Neutral,"@SpiceMoneyIndia 
मेरी 🆔 118906 बिना किसी सूचना के बंद कर दी गई थी इसमें सारी सर्विस एक्टिवेट थी 
दूसरी 🆔 46972 मिली है 1 साल हो गया आज तक कोई भी सर्विस एक्टिवेट नही हुई है कई बार मेल किया कंप्लेंट की कोई सपोर्ट नही मिल रहा है
न तो aeps चालू है न डिस्ट्रीब्यूटर चेंज हो रहा है",2024-02-07 13:30:30,,https://twitter.com/kumar_ashi86730/status/1755139460520681706,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,fidolkastro,Mohammad Asham Baidya,Neutral,"गारंटी यात्रा टीम को विशाखापट्टनम में मिला शानदार रिस्पांस! 

आपका साथ और विश्वास पाकर हम उत्साहित हैं। हमें मिलकर बड़े मुकाम हासिल करने हैं, भविष्य के लिए बनाई गई योजनाओं पर काम करना है।
 यूँही साथ जुड़े रहें, जुटे रहें।

#SpiceMoney #GuaranteeYatraVisakhapatnam
#RuralFintech… https://t.co/Pqzi3Vfdrl",2024-02-07 10:46:30,,https://twitter.com/fidolkastro/status/1755098186300133666,Male,,,,0,0,6,"Haora, west bengal",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@SaurabhRam6 प्रिय महोदय, नमस्कार! हमारे ग्राहक सेवा अधिकारी जल्द ही आपसे संपर्क करेंगे। सादर, टीम स्पाइस मनी",2024-02-07 09:34:07,,https://twitter.com/SpiceMoneyIndia/status/1755079972132102217,Male,,,,0,0,6019,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,Facebook.com,FB User,FB User,Neutral,Mera abhi tak 20 day ho gya open active nhi huaa,2024-02-07 09:30:22,,https://www.facebook.com/634639855377280/posts/786109966896934?comment_id=1144328249892082,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645622  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-02-07 08:40:26,,https://www.youtube.com/watch?v=DMlpygM0MQM&lc=UgzWYMvDVbM_ln3UmD54AaABAg.A-TASm9mIz6A-VTZ29RWOI,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Greetings! We thank you for the appreciation.Regards, Team Spice Money",2024-02-07 08:37:23,,https://www.youtube.com/watch?v=7CmE06V5n_4&lc=UgxK5OJ5QWPuGCfaONt4AaABAg.A-TNigb-6wxA-VTCfX0ghI,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-02-07,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! New id request ke regarding aap hamare official customer care 0120-3645622 par sampark karein. Regards, Team Spice Money",2024-02-07 08:35:36,,https://www.youtube.com/watch?v=DMlpygM0MQM&lc=Ugzz0E05ih7ZbKCDL5Z4AaABAg.A-TqUL30R9JA-VT-bDv4AK,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
