Date,Source,Screenname,Display Name,Sentiment,Content,Created Date/Time,Case Closed Date/Time,Link,Gender,City,State,Country,Retweet Count,Favorite Count,Followers Count,Location,Comments,Likes,Views,Shares,Dislikes,Verified Account,Post Type,Sub-Source,Ratings,Case Status,Case Assigned To,Case ID,Forums Response Comment,Forums Response By,Forums Response Time,Business Location,App Version,Device Name,Os Version,Language,Others,Category,SubCategory,PostType,Rating,General,Note1,Note2,Note3
2024-03-25,Facebook.com,FB User,FB User,Negative,Worst,2024-03-25 18:26:20,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=2349827345207232,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Twitter.com,Twitter user,Twitter user,Neutral,FBI canarabank pnbindia MyIndusIndBank HDFC_Bank ICICIBank UnionBankTweets NSDL_Depository airtelindia BSNLCorporate FincareBank FinoPaymntsBank DBSBankIndia AAI_Official Bank_of_Japan_e IPPBOnline BBCWorld UIDAI oiioxford timesofindia Zoom SlackHQ Indiametdept HospitalsApollo ECISVEEP MORTHIndia FinMinIndia ugc_india MEAIndia worldcoin RBI Citibank AxisBank ANZ_AU IDFCFIRSTBank bankofbaroda TheJupiterApp ltmhyd RedHat fedora AdityaBirlaGrp Paytm Olacabs Uber YashodaHospital RIL_Updates Microsoft amazon HSBC RBS_Help,2024-03-25 15:01:38,,https://twitter.com/Twitter User/status/1772194624150585603,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-25,Twitter.com,Twitter user,Twitter user,Neutral,FBI canarabank pnbindia MyIndusIndBank HDFC_Bank ICICIBank UnionBankTweets NSDL_Depository airtelindia BSNLCorporate FincareBank FinoPaymntsBank DBSBankIndia AAI_Official Bank_of_Japan_e IPPBOnline BBCWorld UIDAI oiioxford timesofindia Zoom SlackHQ Indiametdept HospitalsApollo ECISVEEP MORTHIndia FinMinIndia ugc_india MEAIndia worldcoin RBI Citibank AxisBank ANZ_AU IDFCFIRSTBank bankofbaroda TheJupiterApp ltmhyd RedHat fedora AdityaBirlaGrp Paytm Olacabs Uber YashodaHospital RIL_Updates Microsoft amazon HSBC StanChart,2024-03-25 15:00:01,,https://twitter.com/Twitter User/status/1772194215067521063,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,https://h25.in/gold/3vu7rh,2024-03-25 14:13:57,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=418576230579941,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-25 14:13:55,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=1089607908820809,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,https://h25.in/gold/3vu7rh,2024-03-25 13:52:35,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=1070108234058368,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-25 13:52:29,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=1463430834246284,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,https://h25.in/gold/3vu7rh,2024-03-25 13:48:16,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=424312686638510,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-25 13:48:12,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=332747243127232,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,https://h25.in/gold/3vu7rh,2024-03-25 13:37:05,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=429885196067245,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-25 13:36:58,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=3695767577377932,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,👍👏💐,2024-03-25 13:32:02,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=1346454712702712,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,Happy holi,2024-03-25 13:28:53,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=1858515697944284,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Twitter.com,Twitter user,Twitter user,Neutral,Tinder Tinder_India dbsbank DBSBankIndia https://t.co/GaVRWGHYAo,2024-03-25 13:21:02,,https://twitter.com/Twitter User/status/1772169307687891192,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-25,Twitter.com,Twitter user,Twitter user,Negative,digibank dbs_care DBSBankIndia  kindly respond to the dm someone is struggling just because of you are not helping us we are facing a lot of issues,2024-03-25 13:14:48,,https://twitter.com/Twitter User/status/1772167738703716726,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-25 13:07:35,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=946927123700585,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,Account kaise open kre,2024-03-25 13:01:12,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=1064941261238537,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,Happy Holi,2024-03-25 12:28:52,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=914873287315742,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,शुभकामनाएं,2024-03-25 11:52:02,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=439418958648733,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,,2024-03-25 11:47:01,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=952192339312949,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,,2024-03-25 11:41:26,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=308582708639665,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,,2024-03-25 11:41:23,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=718892013770158,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,#PMEGP  से 35% #subsidy वाला लोन चाहिए या मुद्रा लोन चाहिए . WHATSAAPP 8607288523  HELLO. #emidateloan #लोन  Everyone,2024-03-25 09:51:47,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=961166811603589,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Twitter.com,Twitter user,Twitter user,Neutral,DBSBankIndia kindly give me a reply and dm me,2024-03-25 09:20:14,,https://twitter.com/Twitter User/status/1772108705846489541,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,We love DBS,2024-03-25 09:17:47,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=785370606385527,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,Happy Holi to all DBSinans,2024-03-25 09:17:26,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=1130528238141013,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,Happy Holi to all DBSians. Wish them all the best.,2024-03-25 09:03:00,,https://www.facebook.com/430005779526496/posts/431819236011817?comment_id=427480036627356,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Twitter.com,Twitter user,Twitter user,Neutral,"DBS Bank wishes you a Holi filled with moments of joy and laughter.

#HappyHoli #DBSBankIndia #LiveMoreBankLess #MomentMarketing #DBSIn #TopicalSpot #DBSMoment https://t.co/8uAByNDJEd",2024-03-25 09:00:00,,https://twitter.com/DBSBankIndia/status/1772103616733569060,Male,,,,0,0,14530,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-25,Facebook.com,DBS,DBS,Neutral,"DBS Bank wishes you a Holi filled with moments of joy and laughter.

#HappyHoli #DBSBankIndia #LiveMoreBankLess #MomentMarketing #DBSIn #TopicalSpot #DBSMoment
DBS Bank wishes you a Holi filled with moments of joy and laughter.

#HappyHoli #DBSBankIndia #LiveMoreBankLess #MomentMarketing #DBSIn #TopicalSpot #DBSMoment",2024-03-25 09:00:00,,https://www.facebook.com/430005779526496/posts/431819236011817,,,,,,,,,63,24993,,18,,,Post,,,,,,,,,,,,,199904420133416_431819236011817, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Neutral,https://h25.in/gold/3vu7rh,2024-03-25 07:05:01,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=1104215660654130,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-25,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-25 07:04:57,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=1119836132690224,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Neutral,https://h25.in/gold/3vu7rh,2024-03-24 23:10:25,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=3824950374486998,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-24 23:10:22,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=1147779796630271,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Positive,Nice presentation,2024-03-24 20:31:19,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=8019811751369337,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Neutral,"join our site
buy sell your product n more

pomals . online",2024-03-24 16:12:25,,https://www.facebook.com/430005779526496/posts/429670566226684?comment_id=1144225146929507,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_429670566226684, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Neutral,https://refer9.com/gold/09jwk,2024-03-24 14:59:27,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=973455701044668,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-24,Twitter.com,Twitter user,Twitter user,Negative,"sanjeeva270 DBSBankIndia CEO,&#8203; 
Mr. Shome-98201 02000

Complaint letters can also be sent to CEO's address: 

Flat A 3303,&#8203; 33rd Floor,&#8203; Vivarea A Wing,&#8203; Sane Guruji Marg,&#8203; Jacob Circle,&#8203; Mahalaxmi,&#8203; Mumbai 400011

One may use the above details judiciously&amp;to resolve their genuine unresolved concerns.",2024-03-24 12:52:32,,https://twitter.com/Twitter User/status/1771799744538423673,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-24,Twitter.com,Twitter user,Twitter user,Negative,"KarthiksubramG3 DBSBankIndia CEO,&#8203; 
Mr. Shome-98201 02000

Complaint letters can also be sent to CEO's address: 

Flat A 3303,&#8203; 33rd Floor,&#8203; Vivarea A Wing,&#8203; Sane Guruji Marg,&#8203; Jacob Circle,&#8203; Mahalaxmi,&#8203; Mumbai 400011

One may use the above details judiciously&amp;to resolve their genuine unresolved concerns.",2024-03-24 12:52:20,,https://twitter.com/Twitter User/status/1771799697448976592,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-24,Twitter.com,Twitter user,Twitter user,Negative,"ayushgrover93 DBSBankIndia CEO,&#8203; 
Mr. Shome-98201 02000

Complaint letters can also be sent to CEO's address: 

Flat A 3303,&#8203; 33rd Floor,&#8203; Vivarea A Wing,&#8203; Sane Guruji Marg,&#8203; Jacob Circle,&#8203; Mahalaxmi,&#8203; Mumbai 400011

One may use the above details judiciously&amp;to resolve their genuine unresolved concerns.",2024-03-24 12:50:49,,https://twitter.com/Twitter User/status/1771799313552724139,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-24,Twitter.com,Twitter user,Twitter user,Negative,"rohit3265 DBSBankIndia FinMinIndia RBI CEO,&#8203; 
Mr. Shome-98201 02000

Complaint letters can also be sent to CEO's address: 

Flat A 3303,&#8203; 33rd Floor,&#8203; Vivarea A Wing,&#8203; Sane Guruji Marg,&#8203; Jacob Circle,&#8203; Mahalaxmi,&#8203; Mumbai 400011

One may use the above details judiciously&amp;to resolve their genuine unresolved concerns.",2024-03-24 12:50:42,,https://twitter.com/Twitter User/status/1771799284188369029,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-24,Twitter.com,Twitter user,Twitter user,Negative,"HarshVj312 DBSBankIndia CEO,&#8203; 
Mr. Shome-98201 02000

Complaint letters can also be sent to CEO's address: 

Flat A 3303,&#8203; 33rd Floor,&#8203; Vivarea A Wing,&#8203; Sane Guruji Marg,&#8203; Jacob Circle,&#8203; Mahalaxmi,&#8203; Mumbai 400011

One may use the above details judiciously&amp;to resolve their genuine unresolved concerns.",2024-03-24 12:50:27,,https://twitter.com/Twitter User/status/1771799220762120308,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Positive,Very nice,2024-03-24 12:46:45,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=2464326540440964,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Positive,❤️❤️,2024-03-24 11:53:17,,https://www.facebook.com/430005779526496/posts/428626059664468?comment_id=927632442432909,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_428626059664468, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Positive,❤️❤️,2024-03-24 11:53:01,,https://www.facebook.com/430005779526496/posts/429221776271563?comment_id=319646711133108,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_429221776271563, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Positive,❤️❤️❤️,2024-03-24 11:52:54,,https://www.facebook.com/430005779526496/posts/429670566226684?comment_id=795359979125220,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_429670566226684, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Positive,❤️❤️,2024-03-24 11:52:47,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=379406341569731,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Positive,❤️❤️,2024-03-24 11:52:29,,https://www.facebook.com/430005779526496/posts/430713416122399?comment_id=1639552466854248,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430713416122399, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Neutral,ओके कोमेन,2024-03-24 08:51:54,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=753072040261422,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Neutral,,2024-03-24 07:27:11,,https://www.facebook.com/430005779526496/posts/429670566226684?comment_id=1633643170783216,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_429670566226684, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Positive,"💯💯💯👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh
पहले कॉमेंट पढ़ लीजिए तब ऐप डाउनलोड कीजिए 2023.  🤫New updet अगर मेरे लिक् से  Download  करोगे तो 80  रूपये मिलेगा मेरा रेफरल  कोड यूज़ करना 100% वर्किंग और सिर्फ 2 से 3 घटा  मेहनत कर रोजाना 3000 ,&#8203;4000,&#8203; तक कमा सकते है सिफँ link  Refer कर के तीन पत्ती  सबसे🥰 अच्छा गेम हैं  इसमे यह अच्छी बात यह है आपके वॉलेट में❤ ₹100रुपए है तो भी  अपने बैंक में ले सकते है बिना रीचार्ज किए मैने खुद ,&#8203;,&#8203;टाराई किया है और मैं खुद भी खेलता हूं बहुत अच्छा ऐप है  डाउनलोड कीजिए 💖यकीन मानिए यह ऐप आपको निराश नही करेगा  Link Upar Me Hai
👇👇👇👇👇👇💯💯💯
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-24 05:42:00,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=1473947826494230,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-24,Facebook.com,FB User,FB User,Neutral,👍👏💐,2024-03-24 00:04:16,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=1846756969101981,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-23,Twitter.com,Twitter user,Twitter user,Negative,DBSBankIndia  kindly help me i am stuck in a big problem kindly provide me with the solution,2024-03-23 23:40:43,,https://twitter.com/Twitter User/status/1771600480134721990,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Neutral,https://refer9.com/gold/w7mv9d,2024-03-23 22:56:00,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=722946903243201,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Neutral,https://refer9.com/gold/w7mv9d,2024-03-23 22:55:53,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=1337914033552401,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Positive,"ऐसे समस्त प्रचारको को ईश्वर जल्द ही अपने श्री चरणों में स्थान दें !👇🖇️
https://refer9.com/m/k0f19z
https://refer9.com/m/k0f19z
 इनकी  अंतिम यात्रा धूम धड़ाके से गाजे बाजे के साथ निकले     ॐ शांति ॐ शांति 
 🙏🙏🙏अग्रिम श्रद्धांजलि",2024-03-23 21:35:25,,https://www.facebook.com/430005779526496/posts/429670566226684?comment_id=390676693812210,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_429670566226684, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Positive,Great 👍,2024-03-23 21:00:37,,https://www.facebook.com/430005779526496/posts/428101293050278?comment_id=1481824652409632,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_428101293050278, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Neutral,,2024-03-23 20:55:37,,https://www.facebook.com/430005779526496/posts/428101293050278?comment_id=1454725615116191,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_428101293050278, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Neutral,,2024-03-23 19:14:56,,https://www.facebook.com/430005779526496/posts/430713416122399?comment_id=932884138624488,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430713416122399, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Positive,Nice,2024-03-23 19:14:35,,https://www.facebook.com/430005779526496/posts/430713416122399?comment_id=1692273078212076,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430713416122399, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Neutral,,2024-03-23 18:04:27,,https://www.facebook.com/430005779526496/posts/428101293050278?comment_id=813227117330379,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_428101293050278, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Neutral,,2024-03-23 18:04:26,,https://www.facebook.com/430005779526496/posts/428101293050278?comment_id=949930243460294,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_428101293050278, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Neutral,,2024-03-23 17:37:04,,https://www.facebook.com/430005779526496/posts/428101293050278?comment_id=1437206707189026,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_428101293050278, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Positive,Nice,2024-03-23 16:06:45,,https://www.facebook.com/430005779526496/posts/430713416122399?comment_id=391912600445123,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430713416122399, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Positive,Awesome,2024-03-23 14:48:27,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=946828720000134,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Negative,I missed your text you when,2024-03-23 13:44:31,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=1219141122395001,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
2024-03-23,Facebook.com,FB User,FB User,Negative,It was paining The a little-known,2024-03-23 13:44:29,,https://www.facebook.com/430005779526496/posts/430093982851009?comment_id=299731816272395,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_430093982851009, , , , , , ,,,
