"authorFollowersCount","authorFullName","authorProfileId","authorProfileUrl","authorType","commentsCount","image","isRepost","likesCount","postedAtISO","postedAtTimestamp","text","timeSincePosted","title","url","urn"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","46",,"false","261","2023-06-13T07:28:12.121Z","1686641292121","A good work culture helps the employees blossom and become the best version of themselves, in turn, helping the organization.

#AUSmallFinanceBank #workculture #greatplace #investments ","9mo","What makes us a great place to work?","https://www.linkedin.com/feed/update/urn:li:activity:7074286318108762112?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7074286318108762112%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7074286318108762112"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","155","https://media.licdn.com/dms/image/sync/D4D27AQF_T75S2HHzkA/articleshare-shrink_800/0/1708411260791?e=1710093600&v=beta&t=iOHzoxre998izZ4YFolpR69BWolBcbSt6Rb5TGrWGaM","false","875","2023-11-28T06:45:29.731Z","1701153929731","Fino Payments Bank takes approval from RBI to appoint Rajat K Jain as the chairman of the Bank.
His decades of strategic leadership experience and expertise across sectors are invaluable.
""We are fortunate to have his guidance as Fino Bank strengthens its digital ecosystem to realize its growth potential."" Said Rishi Gupta, MD & CEO, Fino Payments Bank."" Click on the link to read the full article.

#FinoPaymentsBank #FikarNot #FinoBanker #DigitalBanking #SecureBanking #HarDinFino #FinoPay #FinoMerchant #RBI ","3mo","Fino Payment Bank appoints Rajat Kumar Jain as chairman","https://www.linkedin.com/feed/update/urn:li:activity:7135156732086878209?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7135156732086878209%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7135156732086878209"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","5","https://media.licdn.com/dms/image/D4D05AQEwuENxDamsLg/videocover-high/0/1684178332417?e=1710093600&v=beta&t=WXLauc04KBakDy4Sypzo29SMm3SzEpKUV_ABTVQZ34U","false","186","2023-05-16T02:30:02.264Z","1684204202264","A banking experience for your affluent lifestyle. 
Be a part of an exclusive club with Jana Bank’s RuPay Select Debit Card and enjoy 24x7 secure transactions, comprehensive insurance cover, exclusive merchant offers, and much more.

Know more at https://lnkd.in/d3Fbv36S 

#JanaBank #JanaSFB #Banking #EasyBanking #SecuredBanking #RuPay #DebitCards ","10mo","Jana Small Finance Bank Rupay Select Debit Card","https://www.linkedin.com/feed/update/urn:li:activity:7064064422373187584?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7064064422373187584%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7064064422373187584"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","22","https://media.licdn.com/dms/image/C4D22AQEQPd5bfc_kVg/feedshare-shrink_2048_1536/0/1677830021484?e=1712188800&v=beta&t=6n2yhDMqT19rMUZbdUoDrKd9CIbgkQXExk1bom0xceY","false","281","2023-03-03T07:53:48.143Z","1677830028143","“India Post Payments Bank invites applications for recruitment against vacancies (including backlog) in Scale II, III, IV, V & VI on Regular Basis“.

#Aapkabankaapkedwaar #Bankingatlastmile
https://lnkd.in/dmWnYEcs","1yr",,"https://www.linkedin.com/feed/update/urn:li:activity:7037329198360735744?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7037329198360735744%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7037329198360735744"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","6","https://media.licdn.com/dms/image/C4D22AQEwD3hPMGM2yg/feedshare-shrink_2048_1536/0/1678786913904?e=1712188800&v=beta&t=9wZ7Q4ClCUPMrUETcWn_nKkZlk8pWAXhYYDKpE1fPOc","false","529","2023-03-14T09:41:55.455Z","1678786915455","Suryoday Small Finance Bank adds one more reason for your smile. Launching Blossoms Women's Savings Account, which comes with the host of benefits and offers!

The launch was graced by Dr. Mitali Sancheti-Asst. Commissioner, NMMC SHG Group, along with Mr. R Baskar Babu-MD & CEO, Suryoday Small Finance Bank.

Blossom Women's Savings Account is available at all banking outlets and can also be availed through digital banking channels. 

Know more : https://lnkd.in/dJhzbJvH

#bankofsmiles #celebration #suryodaybank #womensavingsaccount #blossomwomensavingsaccount #savingsaccount #womensday","1yr",,"https://www.linkedin.com/feed/update/urn:li:activity:7041342674641006592?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7041342674641006592%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7041342674641006592"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","8",,"false","182","2023-05-31T12:30:05.121Z","1685536205121","Make international spends less taxing with the lowest Forex markup of 0.99% on AU Credit Cards. 
 
*Applicable only for retail credit card
 
Know More: https://bit.ly/3IQbMJI
 
#AUSmallFinanceBank #AUCreditCard #savings #lowmarkup #transactions","9mo","Lowest Forex Markup","https://www.linkedin.com/feed/update/urn:li:activity:7069651247284256768?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7069651247284256768%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7069651247284256768"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","1","https://media.licdn.com/dms/image/sync/D5627AQHqtUxzIKip0A/articleshare-shrink_800/0/1708493779545?e=1710093600&v=beta&t=TlYPT7EgQk-_ujgMxsCcUsCSx9fd5J0nzQPIoBcTUN8","false","201","2023-04-03T09:46:09.243Z","1680515169243","Fino Payments Bank has been named as the official Digital Banking Partner of RR for IPL 2023. We have been associated with Rajasthan Royals from the last IPL season. Check out the article to learn more about how the collaboration will encourage use of the recently introduced FinoPay Savings Account.
https://lnkd.in/g9tc5S9Y 

#FinoPaymentsBank #FikarNot #FinoBanker #DigitalBanking #securebanking ","11mo","Rajasthan Royals sign partnership renewal with Fino Payments Bank | SportsMint Media","https://www.linkedin.com/feed/update/urn:li:activity:7048591496417050624?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7048591496417050624%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7048591496417050624"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","5","https://media.licdn.com/dms/image/D5622AQFpPu0Fg75ukw/feedshare-shrink_2048_1536/0/1681461901264?e=1712188800&v=beta&t=S6L2i2z5KfkfwKpOg9FRR0998V7gWSK1FUMlCtXFcug","false","177","2023-04-14T08:45:01.961Z","1681461901961","Remembering the father of the Indian Constitution, Dr. B.R. Ambedkar, on his Jayanti! 🇮🇳","11mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7052562381243117568?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7052562381243117568%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7052562381243117568"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","2","https://media.licdn.com/dms/image/D5622AQEf11-RCLx6iA/feedshare-shrink_2048_1536/0/1691517096730?e=1712188800&v=beta&t=O9J3uRjhnkbF34M2GuStW7FdF69rkey2dgg0hwCm_I0","true","68","2023-08-12T08:37:54.275Z","1691829474275","Working together, we take great pride in our relationship with UBI.

#FikarNot #DigitalBanking #securebanking ","7mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7096047131269971968?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7096047131269971968%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7096047131269971968"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","1","https://media.licdn.com/dms/image/D4D22AQFVBAWSHtxwoQ/feedshare-shrink_2048_1536/0/1687850113982?e=1712188800&v=beta&t=Dm2Q0W0WOwTkqpAsrrHcybyJhrHDJw-M1WLw48GCExU","false","115","2023-06-27T07:15:14.865Z","1687850114865","Celebrating all the Micro, Small & Medium Enterprises for their contribution to the Indian economy. Jana SFB is with you, every step of the way.

#JanaSmallFinanceBank #JanaSFB #Banking #MSME #MSMEDay ","8mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7079356488179171328?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7079356488179171328%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7079356488179171328"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","4",,"false","299","2023-05-21T06:18:38.177Z","1684649918177","Here’s all you need to know about RBI’s withdrawal of ₹2,000 banknotes.
For any complaints or inconveniences, you may approach the concerned bank. If the bank does not respond within 30 days after your complaint or you are not satisfied with their resolution, you may also lodge a complaint with the Reserve Bank - Integrated Ombudsman, Scheme (RB-IOS), 2021 at the Complaint Management System portal of RBI.

Know more: https://bit.ly/3Iv3g2F

#2000Note #RBI #AUSmallFinanceBank","10mo","₹2000 Bank Notes","https://www.linkedin.com/feed/update/urn:li:activity:7065933890409893888?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7065933890409893888%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7065933890409893888"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","7","https://media.licdn.com/dms/image/D4D22AQHOdBaPE5oP3w/feedshare-shrink_2048_1536/0/1687774455385?e=1712188800&v=beta&t=d3uWqG_bayIduBPgdzWDEVnA8QcgnxQZdAOecpX_XvM","false","92","2023-06-26T10:14:16.198Z","1687774456198","Put your business on a fast track with Suryoday Commercial Vehicle Loans. 
To apply, visit www.suryodaybank.com/apply or call 1800 266 7711 
#commercialvehicle #loans #bankofsmiles #suryodaybank","8mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7079039152729595904?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7079039152729595904%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7079039152729595904"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","7","https://media.licdn.com/dms/image/D5622AQEoVhiGsirg2w/feedshare-shrink_2048_1536/0/1682496298939?e=1712188800&v=beta&t=BOwLT7z-osiaKO6tFN6pq4ibvPvSdkDRqOfGG-qWizI","false","153","2023-04-26T08:05:00.183Z","1682496300183","Discover the true worth of your Gold with Jana Bank Gold Loans and experience the convenience of zero processing fee, quick disbursal and much more to fulfil all your financial requirements.

To know more, visit https://lnkd.in/gPHSWwuV 

#JanaBank #GoldLoans #MaximizeValue #CashForGold #FlexibleFinancing #Banking #FinanceSector","11mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7056900961843216385?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7056900961843216385%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7056900961843216385"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","1","https://media.licdn.com/dms/image/D4D22AQH_ads-nBDatg/feedshare-shrink_2048_1536/0/1680428115246?e=1712188800&v=beta&t=dy58HLo824b4pia6HlmvirlQNy5RCbIcXOuy1rm0qqo","false","65","2023-04-02T09:35:15.948Z","1680428115948","Get ready to witness Rajasthan Royals rule the pitch! Fino Payments Bank got your back with digital payments solution. We're ready to see you bring the heat in your first match! 💰🔥🏏 


#HallaBol #Finopay #RRvOpponent 
#HumAaRaheHain #RajhasthanRoyals
#HarDinFino #WinningPerformance #ExcitementOverload #StayTuned  #KhushiyonKaKhazana #FinoPaymentsBank #SavingsAccount #FinoPay  #cricketvideos #cricketislife","1yr",,"https://www.linkedin.com/feed/update/urn:li:activity:7048226368433590272?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7048226368433590272%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7048226368433590272"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","3","https://media.licdn.com/dms/image/D4D22AQG9TwmiTOad4A/feedshare-shrink_2048_1536/0/1684573554896?e=1712188800&v=beta&t=uKw64gfbaCbfRcPdX6ZnLw7qaHZsqpwqAVebxIBeilE","false","23","2023-05-20T09:05:56.460Z","1684573556460","It’s time to relax at home and enjoy the best in class banking . Get easy access to all our products and services by visiting our website right away. Visit us at https://lnkd.in/dqcYDaB

#Aapkabankaapkedwaar #Bankingatlastmile #ClickToConvenience","10mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7065613606154846208?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7065613606154846208%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7065613606154846208"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","14","https://media.licdn.com/dms/image/D4D05AQGihhMyBkxHNg/videocover-high/0/1683192796536?e=1710093600&v=beta&t=Lwq9X56wo5Ft08xBXG9k4TnY1G1M9wmVdkewHekLAA4","false","156","2023-05-04T09:33:26.941Z","1683192806941","Make it difficult for fraudsters by using alternatives and make your P@s$w0rd unbreakable. 

Things to remember: 
-Never use personal information like your loved ones’ names or birthdays
-Disable the ‘Auto save’ or ‘Remember me’ function on your device

The only place you want to save your password is in your memory.

#AUSmallFinanceBank #WorldPasswordDay #password #staysafe ","10mo","World Password Day","https://www.linkedin.com/feed/update/urn:li:activity:7059822322924294144?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7059822322924294144%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7059822322924294144"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","1","https://media.licdn.com/dms/image/D4D05AQG9yOu1B4D7wQ/feedshare-thumbnail_720_1280/0/1687064660072?e=1710093600&v=beta&t=Stv79n4K2MA7qyoS5FN2aQNkyRbt6jwfh3zb_uir2OU","false","127","2023-06-18T07:30:01.047Z","1687073401047","Celebrate Father's Day with Jana Small Finance Bank and give your dad the ultimate gift of financial security! Open an FD today and secure his future.

For more information, visit  http://bitly.ws/FBqk

#JanaSmallFinanceBank #JanaSFB #Banking #EasyLoans #FixedDeposit #Profit #Returns #FathersDay","9mo","Give your dad the ultimate gift of financial security","https://www.linkedin.com/feed/update/urn:li:activity:7076098714305540096?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7076098714305540096%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7076098714305540096"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","5","https://media.licdn.com/dms/image/D4D22AQHIxc5uuuWJFg/feedshare-shrink_2048_1536/0/1683093400956?e=1712188800&v=beta&t=BENDPU_FFxJnnSrCp6N5p5NWh5t6idFN54CQTDnxE0I","false","201","2023-05-03T05:56:41.993Z","1683093401993","Fino Payments Bank's Q4 FY23 performance gives 25%  rise to profits. In FY23, the bank's profit grew by 52% YoY and revenue by 22%. 
#securebanking #FikarNot #FinoBanker #DigitalBanking #HarDinFino","10mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7059405388353347584?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7059405388353347584%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7059405388353347584"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","6","https://media.licdn.com/dms/image/sync/D4D27AQFLkubEe6L6oA/articleshare-shrink_800/0/1709054454042?e=1710093600&v=beta&t=WdVCDUxyTgGClUdKyZYeGQsULz75kXYw3xBYSHFsuMI","false","50","2023-10-10T11:20:11.648Z","1696936811648","In a world filled with uncertainties, India Post Payment Bank has emerged as a beacon of financial hope, empowering the nation, one account at a time. With the legacy of trust established by the Department of Posts, the bank has led the charge, ensuring every citizen has access to convenient banking. 

IPPB now stands firm, ensuring financial security at every doorstep, because, from postal deliveries to financial deliveries, the bank has transformed India's banking landscape. All of this has been possible with the support from the 4.35 lakh staff members at the 1.6 lakh Post Offices throughout the nation. Find out more about how IPPB is working hard to provide easily accessible last-mile services in this article!

India Post Department of Posts, India Indian Banks`​ Association Venkatram Jayanthy Gursharan Rai Bansal Easwaran V Vishwanath Divya

#Aapkabankaapkedwaar #Bankingatlastmile 

https://lnkd.in/djCcSe5s","5mo","Indian Post: From Postman to one stop financial solution with IPPB - ET BFSI","https://www.linkedin.com/feed/update/urn:li:activity:7117468856842907648?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7117468856842907648%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7117468856842907648"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","3","https://media.licdn.com/dms/image/D4D22AQGpfPwrZHEJRw/feedshare-shrink_2048_1536/0/1685082667027?e=1712188800&v=beta&t=oCN4tht0y3Yh4M3aCLggSvuyPEfSStIVuwnJ7uaCecM","false","93","2023-05-26T06:31:08.533Z","1685082668533","Give wings to your financial dreams with Jana Small Finance Bank’s high-interest rates! Open your Savings Account with Jana SFB and get upto 7.5%* interest p.a. 

To avail the benefits of savings account, visit https://lnkd.in/dJs5iv7G  

#JanaBank #JanaSFB #Banking #EasyLoans #SavingsAccount #EasyBanking #SecuredBanking #Savings #Investment #Earnings #Interest","10mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7067748976959062017?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7067748976959062017%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7067748976959062017"
